stage_d_batch,semantic_sign_id,name_en,priority,required_for,minimum_clean_crops,selected_index,review_decision,review_basis,stage_d_status,crop_path,crop_sha256,crop_width,crop_height,source_group,source_dataset,source_split,source_label,source_url,license_notes,mapping_evidence,prior_review_status,dedupe_key,sanity_notes,review_notes
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,11,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0025_augmented_from_MAN01-NLR-0005.jpg,33ecb0c3c931b98632aec314a1d01054accd71a09554a3d90b2f0ebbab27b47f,396,396,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,TT100K p20 legend no-left-or-right-turn icon :: controlled variant,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0005_TT100K_p20_legend_no-left-or-right-turn_icon.jpg,local_reference,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,3b105773797a65c7a39e282c899ba2302efff25f605747ec996a9645c895e5c6,readable_nonblank_396x396,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,12,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0005_TT100K_p20_legend_no-left-or-right-turn_icon.jpg,d582bd9185606c8bd9a99a27398467b4132e954bfd55bd90aee580fcf415560a,128,128,stage_c_manual_01_visual_reference_gap_fill,dataset_legend_reference_icon,,TT100K p20 legend no-left-or-right-turn icon,data/raw/online_sources/tt100k_legend_icons/p20.png,local_reference,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,3b27d1fc5ae0d2274c5b86891bdbd05271f471238a8a24d4290b2edc328faae7,readable_nonblank_128x128,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,13,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0047_augmented_from_MAN01-NLR-0002.jpg,97089fba29310393be86f7dc716c36e0dd4b983af4dbd2e3a327d6bcd720e9d6,493,499,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Vietnam road sign P137.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Vietnam_road_sign_P137.svg,Public domain,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,3eb1051df13ffc5f229250c39b7658945018a30ff8975c484106e18dc3a6850e,readable_nonblank_493x499,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,14,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0032_augmented_from_MAN01-NLR-0002.jpg,f22dc4ac55e7ea0a4fbad264f79142f5d8017946245f9bb08bb51ef7a3c0047d,334,334,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Vietnam road sign P137.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Vietnam_road_sign_P137.svg,Public domain,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,3fbc4f2d9fe1b6f61e0825b0ffeb39f990c012aeb202e3834281d12e6d6fcf2a,readable_nonblank_334x334,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,15,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0030_augmented_from_MAN01-NLR-0005.jpg,547f5d983822fbd0c9d3d85cbf3d2c570a3c8982f77ee6a8c0a00a08553ded6d,420,420,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,TT100K p20 legend no-left-or-right-turn icon :: controlled variant,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0005_TT100K_p20_legend_no-left-or-right-turn_icon.jpg,local_reference,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,406e670c9d3a3474414445cd997d77960c1467b5cc529830b754a5160bfc3358,readable_nonblank_420x420,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,16,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0019_augmented_from_MAN01-NLR-0004.jpg,6ef8f95c22bb195dc072e6b70354d640bcb67811389c62b87ec47af5bc2922ab,481,481,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan (ROC) road sign P19.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_(ROC)_road_sign_P19.svg,Public domain,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,43d044d74a8f9aaa02622cdece1d79c33172ea32e25fa562ca51b33e8f890687,readable_nonblank_481x481,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,17,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0027_augmented_from_MAN01-NLR-0002.jpg,89353a41fd84e5442fab664fa4007d47bafd46ddac55fbfe5cf34a5fedd15c99,316,318,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Vietnam road sign P137.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Vietnam_road_sign_P137.svg,Public domain,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,491aad02e2f4f5659095dfc7fdc7fa1a42cfe00b69e60a533aca98d1bd2e11f4,readable_nonblank_316x318,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,18,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0045_augmented_from_MAN01-NLR-0005.jpg,3dfe495cc907dbf05821fb9989ab06450a960df5515ea2a6837a789583866959,323,323,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,TT100K p20 legend no-left-or-right-turn icon :: controlled variant,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0005_TT100K_p20_legend_no-left-or-right-turn_icon.jpg,local_reference,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,49ee846b6427ba37a70b1866308e5b22cb1713d1f1362567423ba0900cee513c,readable_nonblank_323x323,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,19,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0006_augmented_from_MAN01-NLR-0001.jpg,ce44889f536c6391898b94373444b78d782b7f05fa0b1a90b38a36d11944134f,385,385,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:China road sign 禁 25.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:China_road_sign_%E7%A6%81_25.svg,Public domain,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,526f57d2f7a8e6548275f7105467d514d7768a33492f3f3cb73e2fc0b6d59bca,readable_nonblank_385x385,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,20,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0009_augmented_from_MAN01-NLR-0004.jpg,c73cc1fc8c19dc72c6b8c33e1354145d86dcff4ce2860291edb67d9a52f90f54,431,431,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan (ROC) road sign P19.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_(ROC)_road_sign_P19.svg,Public domain,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,60167987d9840bb70567871faf7f4134d8c7324f50690fe15b30516d1437c217,readable_nonblank_431x431,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,21,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0035_augmented_from_MAN01-NLR-0005.jpg,2ed17c8dc1cbe00547f4f4472acfdd827f576acf1d364fd1aaf7a391e178538d,519,519,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,TT100K p20 legend no-left-or-right-turn icon :: controlled variant,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0005_TT100K_p20_legend_no-left-or-right-turn_icon.jpg,local_reference,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,61b2ec8fece8b405443dfa38e8ae73d4c34023b1e47bfd5d932bb0910258464a,readable_nonblank_519x519,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,22,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0048_augmented_from_MAN01-NLR-0003.jpg,dc1b362cda92ef2c3772358c473d81ba03736991f39529edb607a11221cdc309,397,397,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan road sign p19.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_road_sign_p19.svg,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,666092f7c5e8fdd6ab949251563f62a4a835da1fe1806049fbe919f73b0d1dc9,readable_nonblank_397x397,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,23,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0044_augmented_from_MAN01-NLR-0004.jpg,26b5e784d60c34c50ec930bff6ac01f097ee2d97e8a93e98fb1d4918f8093706,314,314,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan (ROC) road sign P19.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_(ROC)_road_sign_P19.svg,Public domain,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,69a50ef6318e1957f5fb42ea3bca6d96a3901f43acd03e878fe7e419246fcbb0,readable_nonblank_314x314,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,24,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0014_augmented_from_MAN01-NLR-0004.jpg,19d1ea08c81032bd412f401416531626564014e223c171ad38659477c042bf5f,341,341,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan (ROC) road sign P19.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_(ROC)_road_sign_P19.svg,Public domain,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,6b706aeec9a749a631d2533c16bf905c1f97dcd53684fd4bfe6155c09946d289,readable_nonblank_341x341,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,25,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0042_augmented_from_MAN01-NLR-0002.jpg,e95884b95ff4d5c06690fee227f458826529c8700b6e24e773b96e0afbdbd5c9,467,467,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Vietnam road sign P137.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Vietnam_road_sign_P137.svg,Public domain,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,7130640d8bbfbed30e822772639de618562f463063d259f3ca03893293eeb477,readable_nonblank_467x467,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,26,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0013_augmented_from_MAN01-NLR-0003.jpg,2a07bcd834697268b950134d3edb3b3d45f2106b5b01b2c9e1e9c9dc4f3cadc3,317,317,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan road sign p19.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_road_sign_p19.svg,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,71af2e2e5c133f1ac088b606a54e5e97cf7fdb6b6bf7fe3d008f99a106a5ad6c,readable_nonblank_317x317,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,27,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0046_augmented_from_MAN01-NLR-0001.jpg,d6b75ef0ba7bfed40277f1b44aec1ea32869471ba960d3cf5ffcb3cfd7d1a2e1,326,326,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:China road sign 禁 25.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:China_road_sign_%E7%A6%81_25.svg,Public domain,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,73835e41fa667ed7572eaf7876944e10280e453405b1c35b0444168be11b2408,readable_nonblank_326x326,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,28,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0002_Vietnam_road_sign_P137.svg.jpg,9ccfa3091af4d75b6a85cd475ddd04f5c6fb2da7bebd0a59b6b2346cc059c813,960,960,stage_c_manual_01_visual_reference_gap_fill,official_style_reference_diagram,,File:Vietnam road sign P137.svg,https://commons.wikimedia.org/wiki/File:Vietnam_road_sign_P137.svg,Public domain,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,7ea47683aca75605624144fb2c879da982b36d600cccafdac8e2d556b4073492,readable_nonblank_960x960,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_left_or_right_turn,No left or right turn,must,assignment,50,29,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_left_or_right_turn/crops/MAN01-NLR-0017_augmented_from_MAN01-NLR-0002.jpg,bf16cc36bcd666924402a03f57d566bda7129cd9326b3717d682fa86f13d4eb7,363,363,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Vietnam road sign P137.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Vietnam_road_sign_P137.svg,Public domain,Visual match against assignment sign_012: red prohibitory sign with black left-and-right arrows crossed by a red slash.,visual_match_pending_stage_d_qc,807460976b337835bc1660c3007ae75308fd87c3d42658c1e2797c211531ed1b,readable_nonblank_363x363,Selected deterministically for Stage E candidate split freeze.
