stage_e_dataset_id,sample_id,split,semantic_sign_id,name_en,priority,required_for,source_crop_path,dataset_image_path,crop_sha256,crop_width,crop_height,stage_d_manifest,stage_d_batch,stage_d_status,selected_index,review_decision,source_group,source_dataset,source_split,source_label,source_url,license_notes,mapping_evidence,prior_review_status,dedupe_key,leakage_group,base_variant_group,is_controlled_variant,is_synthetic,annotation_status,review_notes
stage_e_current_20260702,stagee_animal_crossing_00011_fe797efe0f,train,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/animal_crossing/47_1_jpg.rf.c6f7eba5f0436d6c3d89c17d36bf92b8_00_c9_4967c155abea.jpg,data/processed/stage_e_classifier_current/train/animal_crossing/stagee_animal_crossing_00011_fe797efe0f.jpg,fe797efe0f9c5753a72cbfe7d333750ee88458c117b9913f58a5b2453fa11f2c,32,32,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,11,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:47_1_jpg,roboflow_source_manifest::animal_crossing::Cow nearby:47_1_jpg,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_animal_crossing_00012_952ee4d1b2,test,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/animal_crossing/47_jpg.rf.6a63022d8189aae67d9d9c35a625d7b6_00_c9_75d1278ea7e2.jpg,data/processed/stage_e_classifier_current/test/animal_crossing/stagee_animal_crossing_00012_952ee4d1b2.jpg,952ee4d1b2ff9096dce9aaefa6f6c75df6c69a0ae155a19983382e6e59fdc887,69,77,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,12,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:47_jpg,roboflow_source_manifest::animal_crossing::Cow nearby:47_jpg,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_animal_crossing_00013_af76ca3a06,train,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/animal_crossing/48_1_jpg.rf.88ad403f38ff06c0557bb20a3b89172d_00_c9_431416b110a2.jpg,data/processed/stage_e_classifier_current/train/animal_crossing/stagee_animal_crossing_00013_af76ca3a06.jpg,af76ca3a066a2640c0c41ee33cbb9f42c546448487532b4cee86eb7eaec2762f,32,32,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,13,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:48_1_jpg,roboflow_source_manifest::animal_crossing::Cow nearby:48_1_jpg,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_animal_crossing_00014_52d2fae7f7,validation,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/animal_crossing/48_jpg.rf.b811f38596edfde159d9c52de301eb08_00_c9_40e205836481.jpg,data/processed/stage_e_classifier_current/validation/animal_crossing/stagee_animal_crossing_00014_52d2fae7f7.jpg,52d2fae7f73b18c86979a9e4b020e3e087524c7ffad4a47ffc996117b3013286,40,45,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,14,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:48_jpg,roboflow_source_manifest::animal_crossing::Cow nearby:48_jpg,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_animal_crossing_00015_cf20e0fe97,train,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/animal_crossing/C-1-_jpg.rf.887dd1934f5661d3869e28eaf90b6c33_00_c9_7bafdbc456f0.jpg,data/processed/stage_e_classifier_current/train/animal_crossing/stagee_animal_crossing_00015_cf20e0fe97.jpg,cf20e0fe97bb5093e1023b1cf743f0a40b3ee42742b50494c85dd887c077a509,548,480,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,15,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:C-1-_jpg,roboflow_source_manifest::animal_crossing::Cow nearby:C-1-_jpg,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_animal_crossing_00016_579b9267fc,train,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/animal_crossing/C-1-_png.rf.7108353af01374047571021e3abd18c9_00_c9_4aab4720e697.jpg,data/processed/stage_e_classifier_current/train/animal_crossing/stagee_animal_crossing_00016_579b9267fc.jpg,579b9267fc065872b244879835a289f5b8d52a72af440c883a558ff0532e27b5,120,105,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,16,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:C-1-_png,roboflow_source_manifest::animal_crossing::Cow nearby:C-1-_png,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_animal_crossing_00017_29ea82909d,train,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/test/animal_crossing/C-10-_png.rf.998683c96cbd48740563cc585a92052f_00_c9_5cf75efc313c.jpg,data/processed/stage_e_classifier_current/train/animal_crossing/stagee_animal_crossing_00017_29ea82909d.jpg,29ea82909d341be68d5647589cbe7f4a795f3823cff742a390c53f5290e9f702,180,180,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,17,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:C-10-_png,roboflow_source_manifest::animal_crossing::Cow nearby:C-10-_png,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_animal_crossing_00018_a9057ff006,train,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/test/animal_crossing/C-11-_png.rf.60af9365f58dd4d308703b86ab7cd225_00_c9_1dfc3d208002.jpg,data/processed/stage_e_classifier_current/train/animal_crossing/stagee_animal_crossing_00018_a9057ff006.jpg,a9057ff0064690a5db8ef911616360b637d8677e365ff456a5a51a9de5c24881,180,180,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,18,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:C-11-_png,roboflow_source_manifest::animal_crossing::Cow nearby:C-11-_png,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_animal_crossing_00019_5c6e928660,train,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/animal_crossing/C-12-_png.rf.be83e8e4eca328c806e916d1782941d6_00_c9_041f9dc3e231.jpg,data/processed/stage_e_classifier_current/train/animal_crossing/stagee_animal_crossing_00019_5c6e928660.jpg,5c6e92866066dd9c0189e4bf93485c161d8d7f7e7475f347e102e86359aed223,180,180,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,19,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:C-12-_png,roboflow_source_manifest::animal_crossing::Cow nearby:C-12-_png,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_animal_crossing_00020_3e897fa28b,train,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/animal_crossing/C-13-_jpg.rf.0fce8a7a13d06f873bfafb7dacb4d183_00_c9_094e4a9b6f42.jpg,data/processed/stage_e_classifier_current/train/animal_crossing/stagee_animal_crossing_00020_3e897fa28b.jpg,3e897fa28bdc43d5dfee8b6ff58224be840ef1c55f675d57af27ce7603b48940,90,75,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,20,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:C-13-_jpg,roboflow_source_manifest::animal_crossing::Cow nearby:C-13-_jpg,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_animal_crossing_00021_03baa5810b,train,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/test/animal_crossing/C-13-_png.rf.72739f2be7b99d89ec6153a05b475073_00_c9_0e490cc13fe4.jpg,data/processed/stage_e_classifier_current/train/animal_crossing/stagee_animal_crossing_00021_03baa5810b.jpg,03baa5810be1e796d3020289bb661e4a0016ca6490bc5a3c7ff66b0217cdfa5f,180,180,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,21,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:C-13-_png,roboflow_source_manifest::animal_crossing::Cow nearby:C-13-_png,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_animal_crossing_00022_310cd9f54b,train,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/test/animal_crossing/C-14-_jpg.rf.840449b56f5f232bc68579d50bdda2ce_00_c9_d52630f877aa.jpg,data/processed/stage_e_classifier_current/train/animal_crossing/stagee_animal_crossing_00022_310cd9f54b.jpg,310cd9f54b3db17a833580c8193336e02a39c3cfb0855806009d14a718be8bc8,498,453,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,22,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:C-14-_jpg,roboflow_source_manifest::animal_crossing::Cow nearby:C-14-_jpg,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_animal_crossing_00023_ae629503b4,train,animal_crossing,Animals crossing,should,secondary_malaysia;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/test/animal_crossing/C-14-_png.rf.de755c439d089d0a558c26c45b8e9700_00_c9_bac76b402707.jpg,data/processed/stage_e_classifier_current/train/animal_crossing/stagee_animal_crossing_00023_ae629503b4.jpg,ae629503b49d1cc4bd7e9e3b0fac0cc8468a46472c590c48fb3fa2478263d4f9,177,180,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,23,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Cow nearby,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Cow nearby; mapping confidence high.,accepted_public_mixed,Cow nearby:C-14-_png,roboflow_source_manifest::animal_crossing::Cow nearby:C-14-_png,animal_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
