stage_id,synthetic_id,semantic_sign_id,symbol_family,output_path,generation_status,review_status,transform_summary,sha256,notes
stage_c_sprint_04_compound_mandatory_symbols,S04-011_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-011_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=189; angle=-1.99; blue=(9, 79, 162); brightness=1.12; contrast=1.02; offset=(15,10)",877440d6a381702e2010b4c113a5e325ccb8754bd0aeb39f505dfe849e31e59f,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-012_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-012_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=173; angle=5.11; blue=(14, 104, 211); brightness=1.02; contrast=1.14; offset=(18,24)",0c19d5df66825288d7b4586588c9a6ff30318c97ff6e2ab248aa80a96f20e163,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-013_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-013_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=182; angle=0.22; blue=(12, 78, 213); brightness=0.99; contrast=0.90; offset=(23,24)",34732a978808e104a80bee2f1e3eeaeea8423c7a1ac56e6c17850fc2cd22c3ea,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-014_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-014_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=162; angle=-1.07; blue=(4, 83, 194); brightness=1.05; contrast=0.95; offset=(29,38)",794419a5b3ddbc8bc464ff0e3806b16d4aa0f55a7ec38aafc0ad45ed90d525b4,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-015_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-015_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=162; angle=6.25; blue=(9, 87, 184); brightness=0.90; contrast=1.10; offset=(31,24)",f12a746da135160900bbe0f29a47793f94e4b0480bcbeef61320ca10fb590045,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-016_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-016_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=179; angle=5.35; blue=(11, 88, 188); brightness=1.09; contrast=0.90; offset=(9,18)",e55cfd065f207f2ebceb24aa6328751a5d5898274aff07be150f19065b29f6fd,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-017_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-017_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=181; angle=-2.09; blue=(2, 106, 207); brightness=1.04; contrast=0.89; offset=(24,13)",25d947a1329c2f3817d658445f91eac14253fea7358af1c73fce39d161a0a4bc,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-018_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-018_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=160; angle=-0.77; blue=(5, 87, 187); brightness=0.97; contrast=1.01; offset=(34,29)",5b0dbb2165055d0b7209f12a9b02a92c97e8675d6e754b9fae28e500521ab7f0,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-019_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-019_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=185; angle=-5.36; blue=(0, 80, 168); brightness=1.00; contrast=1.01; offset=(4,11)",061221279038cad804b7a29298bbc1e235dfa27b7534c9f878f8e6e3e115655b,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-020_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-020_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=165; angle=0.24; blue=(13, 116, 170); brightness=1.05; contrast=1.11; offset=(36,34)",ce16343be58d591916e18c3686dccf50b1ccb0c8e7fc7b372f29fe34de8951d4,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-021_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-021_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=193; angle=-0.94; blue=(10, 92, 178); brightness=0.95; contrast=0.96; offset=(5,12)",567140de3ff6836cec101cf00b1966a3ed47d6851cb175306dc3034544a955fb,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-022_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-022_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=194; angle=-1.22; blue=(6, 108, 163); brightness=0.98; contrast=1.05; offset=(18,13)",973732c13e915ff48e0f223cf9bc75f3517fe65b43c2290d175483dde70ca79a,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-023_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-023_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=182; angle=6.51; blue=(12, 104, 189); brightness=0.93; contrast=0.89; offset=(2,15)",6fa3670e0db00a341c449706524355e80e1c99be73e9879ebb5e76b47aa6d2e5,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-024_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-024_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=173; angle=1.31; blue=(13, 83, 212); brightness=0.98; contrast=1.01; offset=(26,16)",c17992fd69844a65d1f9617295862dd701a1058f9cca9e9d9a12ab8eb954e7c8,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-025_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-025_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=161; angle=1.86; blue=(14, 78, 195); brightness=1.07; contrast=1.13; offset=(24,20)",f1a5b405aa5f7a143bda5615dc9a386c7bc2faa1eae22b68390aeafa8e9ca727,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-026_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-026_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=166; angle=1.28; blue=(5, 112, 179); brightness=1.00; contrast=0.92; offset=(35,27)",628c47440cfc0cc66ea530d382a8bea5ef93c1aef9d46c597708ba33419a85b7,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-027_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-027_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=167; angle=-4.11; blue=(0, 96, 165); brightness=1.02; contrast=1.01; offset=(23,24)",eca9f389da8ca4e78ea868a6bd347658d9d17de2e466b16e40b63c44f1787802,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-028_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-028_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=165; angle=-5.66; blue=(7, 96, 188); brightness=1.08; contrast=0.90; offset=(24,16)",f630ed03c4d0f05c371c62badb6580d9f26da03bd5f504e29bf93b7a13102d74,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-029_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-029_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=155; angle=-2.82; blue=(1, 106, 168); brightness=0.95; contrast=0.88; offset=(22,34)",963e3d583fcf7f936fd5f7e9d18fa1aa84eb0ca03ee49a0c178bc2335bf4da59,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-030_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-030_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=199; angle=-1.02; blue=(2, 102, 185); brightness=0.93; contrast=1.04; offset=(10,15)",c96669b31930508d9ac8b3b2cfe29d7d8a1b307837e1d05898d9f0ebec3139ce,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-031_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-031_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=184; angle=2.80; blue=(10, 109, 173); brightness=1.07; contrast=0.89; offset=(14,13)",240323a2013bb625af18d813956444e0f052bca5cdd3e2805fa8fdd537935978,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-032_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-032_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=158; angle=3.15; blue=(1, 84, 190); brightness=1.02; contrast=0.89; offset=(28,31)",3746c296ac60d1ed5e88e4ac77f284ed2907e50b11ce1566608022a0d854dc92,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-033_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-033_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=163; angle=6.32; blue=(13, 78, 182); brightness=0.95; contrast=0.92; offset=(25,20)",d8bed4ea64a32dea9cab2ce36067f67c8583a6ac4f606619207a1ddc355eeda3,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-034_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-034_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=166; angle=-4.26; blue=(2, 81, 162); brightness=0.96; contrast=1.07; offset=(19,18)",b3bca8ff7bac0217933193df949b25aaef476a6168d39432096b7c37a2753c3a,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-035_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-035_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=199; angle=2.35; blue=(5, 80, 164); brightness=1.12; contrast=0.90; offset=(1,5)",83c5a7b65f73340443c8ab5239f1e4a0bae39302d4427f23cc8955d473c314ef,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-036_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-036_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=175; angle=-1.76; blue=(6, 97, 189); brightness=0.91; contrast=1.13; offset=(25,26)",327a6898cbc0af85e91d28874ecdee89d1e86d5b6cadf85f1bb3868aec1f170c,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-037_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-037_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=191; angle=-2.00; blue=(4, 89, 190); brightness=0.93; contrast=1.06; offset=(4,21)",38d69de086a80d2df5a1482c4d11fac9874aed24b539f5b9f319659b53cccd3a,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-038_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-038_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=171; angle=-5.43; blue=(5, 82, 178); brightness=0.93; contrast=1.03; offset=(14,25)",22443562412fc8a31b2b8f10fc29aa13ccefdc9b0d86e6a2828862c6760cf95b,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-039_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-039_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=192; angle=3.16; blue=(2, 80, 179); brightness=0.93; contrast=1.11; offset=(17,1)",2d8809bb58e212b87fb8c5d686a558345b2e75aba2c7bdcf4fdaeb7640e56bbd,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-040_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-040_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=190; angle=-6.52; blue=(7, 117, 203); brightness=0.95; contrast=0.91; offset=(2,8)",692366e060319c4296547b67d03c258668691581b621771c0a127d9cf06b0314,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-041_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-041_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=166; angle=-2.89; blue=(0, 118, 203); brightness=1.05; contrast=1.06; offset=(23,21)",df251e0ed8528981b263ab42b472f8d8e7d2c21c25f689b0048a237375642abe,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-042_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-042_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=198; angle=5.52; blue=(12, 79, 192); brightness=0.97; contrast=0.91; offset=(10,-3)",7d705f47bf204f2b3b6e7c3f3615b97edb1616e65396de8b0cdef6b43dabe22c,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-043_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-043_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=179; angle=-2.32; blue=(11, 101, 179); brightness=1.03; contrast=1.01; offset=(20,20)",5ce6b5d583b34c1f134d4de18cbea796566d080d2a28511513b8cba383967eec,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-044_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-044_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=175; angle=-6.37; blue=(13, 87, 174); brightness=0.95; contrast=1.13; offset=(10,16)",2cf4a4253fa56488d7032adb901bf1386b8e21e07d4d9985ba9b815c935fcb9a,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-045_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-045_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=201; angle=-4.29; blue=(9, 91, 186); brightness=1.00; contrast=1.00; offset=(-3,8)",ac064144adcdbdca7ffe1d49f2a4db97be90c05fdd7ba350b5acfd67d876e0e4,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-046_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-046_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=171; angle=-3.95; blue=(7, 83, 162); brightness=0.99; contrast=0.95; offset=(25,18)",faa65d515da25c7cb46ebf1aa56b9bf703d4b86e2055d0df50b06dbefa171c40,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-047_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-047_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=178; angle=-5.89; blue=(6, 85, 173); brightness=0.94; contrast=1.01; offset=(13,7)",d40c4e01780ccf535f2bb6530bfed17bff361330054104a1e74a7c04849e66b8,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-048_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-048_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=164; angle=-2.49; blue=(10, 115, 201); brightness=0.89; contrast=0.91; offset=(31,33)",00b9f331497ef681e381410b0872769f2db2d7deea1c85019b73c1b5e7d8169b,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-049_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-049_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=178; angle=-1.89; blue=(6, 79, 195); brightness=1.08; contrast=1.14; offset=(18,19)",e57ffc857f493f7fa38ed6a50a799b3786324fccc5fd00d067e5c7f4795aca66,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-050_straight_or_right,straight_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/straight_or_right/S04-050_straight_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=straight_or_right; size=183; angle=-3.58; blue=(12, 83, 189); brightness=0.98; contrast=1.05; offset=(22,10)",8b9d5e4d95b8cdaa20cb351ae57d4cb9e1a2b3a3004b80a709071d78d18093a7,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-051_turn_left_or_right,turn_left_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/turn_left_or_right/S04-051_turn_left_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=left_or_right; size=157; angle=5.86; blue=(3, 81, 212); brightness=1.04; contrast=0.94; offset=(16,22)",10af59096a1a6b9fb90faf5a3b87acd361fb1d2a86a77713f2106e5d84592466,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-052_turn_left_or_right,turn_left_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/turn_left_or_right/S04-052_turn_left_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=left_or_right; size=189; angle=-3.62; blue=(4, 85, 204); brightness=0.93; contrast=0.91; offset=(5,16)",d342bd5ed0e5f67d0497618e4035556ae848851916d8212d13cf5eb71c25591e,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-053_turn_left_or_right,turn_left_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/turn_left_or_right/S04-053_turn_left_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=left_or_right; size=185; angle=-4.75; blue=(14, 81, 189); brightness=0.90; contrast=0.98; offset=(17,11)",ac350b4dca44472fb8b288a49bec98606becabe95a7efd18bef48db3909c060e,Project-owned generated reference-symbol candidate; not real camera coverage.
stage_c_sprint_04_compound_mandatory_symbols,S04-054_turn_left_or_right,turn_left_or_right,compound_mandatory_direction,data/generated/stage_c_sprint_04_compound_mandatory_symbols/turn_left_or_right/S04-054_turn_left_or_right.jpg,generated_candidate,pending_stage_d_visual_qc,"symbol=left_or_right; size=180; angle=5.62; blue=(14, 92, 179); brightness=1.08; contrast=0.90; offset=(21,7)",a07105a1c408133f12dc72b19b7d47bd37f4e68ccd5152b4077af81bc511d360,Project-owned generated reference-symbol candidate; not real camera coverage.
