stage_id,synthetic_id,semantic_sign_id,symbol_family,output_path,generation_status,review_status,ocr_text,parameter_value,transform_summary,sha256,notes
stage_c_sprint_07_regulatory_text_symbols,S07-021_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-021_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=168; angle=6.91; brightness=0.96; contrast=1.04; offset=(23,22)",813314ffc0e098f028605223a916e364d672c069a129149bb7994e35ec0a0068,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-022_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-022_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=188; angle=3.52; brightness=1.10; contrast=1.04; offset=(9,3)",46ff937c5b7783e8622c95168832b12b28b11db120c9a5ecdd16c3be6bfe2022,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-023_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-023_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=195; angle=-3.02; brightness=1.09; contrast=1.12; offset=(17,9)",b3806591f3023536117b5a942cb2692729962c157a5818aa263a06855b2538c6,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-024_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-024_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=201; angle=6.38; brightness=1.12; contrast=1.08; offset=(-4,6)",08eab22f62279e5383ff6e5cff8653ddd9751e86faa9df91fd8d21606c34b8ff,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-025_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-025_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=191; angle=-6.99; brightness=1.03; contrast=0.99; offset=(6,10)",f024bdf543afc65173cd768ef7581d80e0b12a6f8b05f188f2fef205885176ca,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-026_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-026_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=190; angle=-0.36; brightness=0.90; contrast=1.09; offset=(23,25)",3e291d75c021e399dfec279eb12e48b7b984059db949a7fa78853c08df8c9a98,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-027_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-027_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=166; angle=-1.24; brightness=1.04; contrast=0.89; offset=(27,23)",e7429e84e3c899b44f373faeb5d0a360ea4309f82ecd9a596c10595d3e53862f,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-028_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-028_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=159; angle=-0.61; brightness=1.01; contrast=1.14; offset=(29,36)",786e35e45714b0f83f4770a3351309d0291609f127f8ebb7b221e3159aa4f03b,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-029_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-029_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=184; angle=-4.03; brightness=1.07; contrast=0.99; offset=(8,16)",da77d458a375265240264ab6a001201c6360687728468d644802d2d313e3020b,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-030_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-030_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=165; angle=4.22; brightness=1.09; contrast=1.11; offset=(26,27)",50e8a6421bcdcf3752e7e36bcf3b5ebfcddabf6b78287d5c9f260db6abc1bff1,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-031_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-031_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=165; angle=-2.29; brightness=0.91; contrast=1.03; offset=(21,27)",3f88e9850d700011730b2bae253dd993659bbb60687e538e57057341a21896f2,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-032_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-032_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=159; angle=-5.55; brightness=1.11; contrast=1.00; offset=(23,30)",0e06479e388ef1a766938167c33fd0473feeaeff52a63c3366f6d066538b394d,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-033_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-033_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=190; angle=-2.15; brightness=1.09; contrast=0.90; offset=(6,14)",4b0a17792043c35f4ae1a3f8497f32b066a55f4410905ba03815296eb66eebd7,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-034_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-034_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=165; angle=-1.72; brightness=0.96; contrast=0.94; offset=(27,22)",06a55a912262f5b1708934dfb5f953f0bc550cbd3d5ff6685d19eab2fdb42d81,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-035_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-035_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=196; angle=0.45; brightness=1.11; contrast=1.05; offset=(7,16)",e013d0cbda8293d75e97b5909599c1b102df44e200c072f12ffab3735b60a215,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-036_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-036_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=192; angle=2.04; brightness=1.06; contrast=1.09; offset=(4,21)",28891d35be8fda9dae237b34542a70414889cb35ab59771348aacf7362ddd9d3,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-037_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-037_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=168; angle=0.22; brightness=1.06; contrast=0.90; offset=(33,18)",65bf041b0f9626b3de2cb30496d30ce9384e1d073e031818412a655ed310cc39,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-038_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-038_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=173; angle=2.46; brightness=0.91; contrast=1.07; offset=(25,24)",51cb53d691a870d080af66d8959d1cb8488225d8abea78961332806f9605e4ed,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-039_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-039_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=191; angle=4.25; brightness=0.99; contrast=0.98; offset=(6,5)",961da5c66c919a198f54b9a75f19dcbf01f6b95885e745966549d8e652110f5a,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-040_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-040_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=185; angle=5.27; brightness=1.06; contrast=0.98; offset=(18,3)",00f60bdeaf2cf99ed0775de8aeaadf1265328652d14f91e4ee36c75bb6e97e2d,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-041_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-041_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=169; angle=2.64; brightness=0.98; contrast=1.02; offset=(30,25)",514d5ba33e8c6bc00c387cfbf934dabb6c3918061603f883a0cbd043e4348047,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-042_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-042_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=176; angle=1.50; brightness=1.09; contrast=1.10; offset=(25,26)",db27365f281ddb675077151ac76c56f55c06757f3fcfce4772a2186a7f2d3b95,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-043_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-043_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=199; angle=3.64; brightness=1.03; contrast=1.00; offset=(3,0)",7d8a943ffd5af2512247a4deaf877df5e4bab5b095839905287731629b930163,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-044_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-044_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=158; angle=6.92; brightness=1.08; contrast=0.90; offset=(28,24)",13355ffd08002342001334d0f3581cc5b78b196e84991c40c40c5ef0dcf96a30,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-045_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-045_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=157; angle=-3.06; brightness=0.90; contrast=1.09; offset=(21,36)",1e767832c81d32a3c3fb30a750bd2480970999b8f016e6c1225c28acd6e4d45d,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-046_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-046_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=170; angle=5.73; brightness=0.99; contrast=0.98; offset=(11,16)",dc9c22c9d298587467f123217853555cf7c7b377676fd35bde832dcb08b0f7ba,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-047_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-047_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=189; angle=-5.69; brightness=0.93; contrast=1.07; offset=(13,1)",bd0dc18d14d5b0b2415aa14ae52cd7f5c5a642e7162fcc3774088258f6ef2a18,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-048_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-048_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=186; angle=-6.14; brightness=1.06; contrast=1.07; offset=(14,16)",61ad6c10836761e4d3efe37d05b5bbefe6f5be556c7021b1bffb78a5c2fe1a79,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-049_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-049_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=162; angle=-6.55; brightness=0.96; contrast=1.02; offset=(21,26)",ca62ca6191c3252fadb76708f661678941ddfe30e97fb82f74a034394a321beb,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-050_motor_vehicles_only,motor_vehicles_only,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/motor_vehicles_only/S07-050_motor_vehicles_only.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=mandatory_motor; size=175; angle=-4.57; brightness=1.12; contrast=1.02; offset=(14,14)",8ffd3456eba786cca44a0b3fb4fbf5594fbc9b0fa4c3020213e4bc49254de11c,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-051_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-051_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=184; angle=5.65; brightness=1.02; contrast=1.10; offset=(13,2)",16c80e878edf9a9a4e909f509e3b3a1668ced481a03db1e6273c7849973b6350,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-052_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-052_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=184; angle=1.19; brightness=1.07; contrast=1.03; offset=(23,24)",f3b4a2e5a63e4b470b8e825a9e6a384e3538d03b635620369e95256cce430b0f,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-053_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-053_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=194; angle=2.97; brightness=0.97; contrast=0.97; offset=(9,9)",6e49119e779aff95936031e44bab7b293d2b667a5b1f06a6364d475fceb08766,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-054_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-054_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=190; angle=0.50; brightness=1.06; contrast=1.12; offset=(24,15)",15aed8f5ac49c85913f44f84a79a37ef09d7bf28bd3be661f63bdc79d4556fb2,Project-owned generated regulatory/text candidate; not real camera coverage.
