stage_d_batch,semantic_sign_id,name_en,priority,required_for,minimum_clean_crops,selected_index,review_decision,review_basis,stage_d_status,crop_path,crop_sha256,crop_width,crop_height,source_group,source_dataset,source_split,source_label,source_url,license_notes,mapping_evidence,prior_review_status,dedupe_key,sanity_notes,review_notes
stage_d_zero_gap_minimum_qc,bicycle_crossing,Bicycle crossing,must,assignment,50,23,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/bicycle_crossing/GTSRB02-29-0023_00002_00020.jpg,06043afb7c3d70dc0423987d61220c9a3d9c01faec9e062deeed49216ba0d5ee,59,55,stage_c_gap_fill_02_public_real_sources_candidates,German Traffic Sign Recognition Benchmark / GTSRB,train,Bicycles crossing,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,GTSRB class 29 is the real-road bicycle-crossing warning sign.,auto_exact_label_pending_stage_d_visual_qc,GTSRB/Training/00029/00002_00020.ppm,readable_nonblank_59x55,Selected deterministically for Stage E candidate split freeze.
stage_d_zero_gap_minimum_qc,bicycle_crossing,Bicycle crossing,must,assignment,50,24,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/bicycle_crossing/GTSRB02-29-0024_00002_00024.jpg,6c1ce75a398870b3ad534d83839d6c54fcc5a887783382f24308b91ac7b925a8,71,63,stage_c_gap_fill_02_public_real_sources_candidates,German Traffic Sign Recognition Benchmark / GTSRB,train,Bicycles crossing,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,GTSRB class 29 is the real-road bicycle-crossing warning sign.,auto_exact_label_pending_stage_d_visual_qc,GTSRB/Training/00029/00002_00024.ppm,readable_nonblank_71x63,Selected deterministically for Stage E candidate split freeze.
stage_d_zero_gap_minimum_qc,bicycle_crossing,Bicycle crossing,must,assignment,50,25,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/bicycle_crossing/GTSRB02-29-0025_00002_00028.jpg,4c97a26d03beba1db0dd80a8e15ed6d7230b7fffc297f9d3449f4c0dd3275979,84,79,stage_c_gap_fill_02_public_real_sources_candidates,German Traffic Sign Recognition Benchmark / GTSRB,train,Bicycles crossing,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,GTSRB class 29 is the real-road bicycle-crossing warning sign.,auto_exact_label_pending_stage_d_visual_qc,GTSRB/Training/00029/00002_00028.ppm,readable_nonblank_84x79,Selected deterministically for Stage E candidate split freeze.
stage_d_zero_gap_minimum_qc,bicycle_crossing,Bicycle crossing,must,assignment,50,26,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/bicycle_crossing/GTSRB02-29-0026_00003_00001.jpg,bd7a1b8a839b00c3023aaf59535d1ea6fd7473be5137e0179ab475f6032055b1,44,37,stage_c_gap_fill_02_public_real_sources_candidates,German Traffic Sign Recognition Benchmark / GTSRB,train,Bicycles crossing,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,GTSRB class 29 is the real-road bicycle-crossing warning sign.,auto_exact_label_pending_stage_d_visual_qc,GTSRB/Training/00029/00003_00001.ppm,readable_nonblank_44x37,Selected deterministically for Stage E candidate split freeze.
stage_d_zero_gap_minimum_qc,bicycle_crossing,Bicycle crossing,must,assignment,50,27,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/bicycle_crossing/GTSRB02-29-0027_00003_00005.jpg,45bd0ee5d1d4b21cf912bc262ce633b02ffc133b976a268fef9c566a6ccf2955,46,39,stage_c_gap_fill_02_public_real_sources_candidates,German Traffic Sign Recognition Benchmark / GTSRB,train,Bicycles crossing,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,GTSRB class 29 is the real-road bicycle-crossing warning sign.,auto_exact_label_pending_stage_d_visual_qc,GTSRB/Training/00029/00003_00005.ppm,readable_nonblank_46x39,Selected deterministically for Stage E candidate split freeze.
stage_d_zero_gap_minimum_qc,bicycle_crossing,Bicycle crossing,must,assignment,50,28,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/bicycle_crossing/GTSRB02-29-0028_00003_00009.jpg,10035933cb65106a9cb6cb843240b7759a075ab36279377a0339020509cfd0a9,49,43,stage_c_gap_fill_02_public_real_sources_candidates,German Traffic Sign Recognition Benchmark / GTSRB,train,Bicycles crossing,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,GTSRB class 29 is the real-road bicycle-crossing warning sign.,auto_exact_label_pending_stage_d_visual_qc,GTSRB/Training/00029/00003_00009.ppm,readable_nonblank_49x43,Selected deterministically for Stage E candidate split freeze.
stage_d_zero_gap_minimum_qc,bicycle_crossing,Bicycle crossing,must,assignment,50,29,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/bicycle_crossing/GTSRB02-29-0029_00003_00012.jpg,653fc84e2a5b0e4160a387abedf84e4f05cf00053b5ed373d540beb4935912fd,51,47,stage_c_gap_fill_02_public_real_sources_candidates,German Traffic Sign Recognition Benchmark / GTSRB,train,Bicycles crossing,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,GTSRB class 29 is the real-road bicycle-crossing warning sign.,auto_exact_label_pending_stage_d_visual_qc,GTSRB/Training/00029/00003_00012.ppm,readable_nonblank_51x47,Selected deterministically for Stage E candidate split freeze.
stage_d_zero_gap_minimum_qc,bicycle_crossing,Bicycle crossing,must,assignment,50,30,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/bicycle_crossing/GTSRB02-29-0030_00003_00016.jpg,85957a9041da27a3e770a2cdd03b672d29338da48e201c9a299a614e49e59e3d,61,57,stage_c_gap_fill_02_public_real_sources_candidates,German Traffic Sign Recognition Benchmark / GTSRB,train,Bicycles crossing,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,GTSRB class 29 is the real-road bicycle-crossing warning sign.,auto_exact_label_pending_stage_d_visual_qc,GTSRB/Training/00029/00003_00016.ppm,readable_nonblank_61x57,Selected deterministically for Stage E candidate split freeze.
stage_d_zero_gap_minimum_qc,bicycle_crossing,Bicycle crossing,must,assignment,50,31,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/bicycle_crossing/GTSRB02-29-0031_00003_00020.jpg,673d965b6850cff5e0ffcb215d752d5e6e55c184e708b2012b36a95804e47644,73,68,stage_c_gap_fill_02_public_real_sources_candidates,German Traffic Sign Recognition Benchmark / GTSRB,train,Bicycles crossing,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,GTSRB class 29 is the real-road bicycle-crossing warning sign.,auto_exact_label_pending_stage_d_visual_qc,GTSRB/Training/00029/00003_00020.ppm,readable_nonblank_73x68,Selected deterministically for Stage E candidate split freeze.
stage_d_zero_gap_minimum_qc,bicycle_crossing,Bicycle crossing,must,assignment,50,32,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/bicycle_crossing/GTSRB02-29-0032_00003_00023.jpg,78b2fe0d8fc5f7d6a3fee779fe0c0a98b1d5ca65fedd8d5d90f437d9a76779a2,84,76,stage_c_gap_fill_02_public_real_sources_candidates,German Traffic Sign Recognition Benchmark / GTSRB,train,Bicycles crossing,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,GTSRB class 29 is the real-road bicycle-crossing warning sign.,auto_exact_label_pending_stage_d_visual_qc,GTSRB/Training/00029/00003_00023.ppm,readable_nonblank_84x76,Selected deterministically for Stage E candidate split freeze.
stage_d_zero_gap_minimum_qc,bicycle_crossing,Bicycle crossing,must,assignment,50,33,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/bicycle_crossing/GTSRB02-29-0033_00003_00027.jpg,18130698da55d484144aa95db5907a617a7e127ed3ecaf1c064d277b8d457927,99,93,stage_c_gap_fill_02_public_real_sources_candidates,German Traffic Sign Recognition Benchmark / GTSRB,train,Bicycles crossing,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,GTSRB class 29 is the real-road bicycle-crossing warning sign.,auto_exact_label_pending_stage_d_visual_qc,GTSRB/Training/00029/00003_00027.ppm,readable_nonblank_99x93,Selected deterministically for Stage E candidate split freeze.
